Unnamed: 0,open,high,low,close,volume,marketCap,timestamp,crypto_name,3_day_MA
42,131.9859924316,136.0,130.6150054932,0.011365358755557553,0.0,1495293015.0,2013-05-26T23:59:59.999Z,Bitcoin,0.017836160109731103
44,133.5,135.4649963379,124.6999969482,-0.027981725575756067,0.0,1454029509.62,2013-05-27T23:59:59.999Z,Bitcoin,-0.008591845117873845
46,129.7700042725,130.5800018311,125.5999984741,-0.005741995030537073,0.0,1446189975.0,2013-05-28T23:59:59.999Z,Bitcoin,-0.0074527872835785285
48,129.0,132.5899963379,127.6620025635,0.02558141900620159,0.0,1483734577.5,2013-05-29T23:59:59.999Z,Bitcoin,-0.00271410053336385
51,132.25,132.25,127.0,-0.026462637939087763,0.0,1445053940.55,2013-05-30T23:59:59.999Z,Bitcoin,-0.0022077379878077488
52,128.7989959717,129.8999938965,126.4000015259,0.0015606024471197522,0.0,1447870200.0,2013-05-31T23:59:59.999Z,Bitcoin,0.00022646117141119268
55,128.8150024414,129.7799987793,127.1989974976,0.0023256050527131755,0.0,1451916165.0,2013-06-01T23:59:59.999Z,Bitcoin,-0.007525476813084945
56,129.3000030518,129.3999938965,115.0500030518,-0.05419955970219459,0.0,1373837499.9,2013-06-02T23:59:59.999Z,Bitcoin,-0.01677111740078722
59,122.5,122.5,116.0,-0.0005723979892782172,0.0,1373708057.9,2013-06-03T23:59:59.999Z,Bitcoin,-0.01748211754625321
61,120.7369995117,123.8399963379,119.0999984741,-0.006561846086619472,0.0,1365337545.0,2013-06-04T23:59:59.999Z,Bitcoin,-0.020444601259364092
63,121.4000015259,123.46900177,119.8990020752,0.0018942790353206895,0.0,1368486468.75,2013-06-05T23:59:59.999Z,Bitcoin,-0.0017466550135256664
64,121.9000015259,123.0999984741,117.25,-0.030004122319085225,0.0,1327960200.0,2013-06-06T23:59:59.999Z,Bitcoin,-0.011557229790128002
66,118.9700012207,119.0,106.4199981689,-0.05508474576271183,0.0,1255258637.5,2013-06-07T23:59:59.999Z,Bitcoin,-0.02773152968215879
68,111.0,111.4150009155,107.3000030518,-0.028699524199103155,0.0,1219717920.0,2013-06-08T23:59:59.999Z,Bitcoin,-0.0379294640936334
71,107.891998291,108.9899978638,88.5,-0.07663899185515344,0.0,1126642500.0,2013-06-09T23:59:59.999Z,Bitcoin,-0.05347442060565614
73,100.43699646,110.1009979248,95.0019989014,0.06349998474100005,0.0,1198638945.0,2013-06-10T23:59:59.999Z,Bitcoin,-0.013946177104418847
75,106.3499984741,109.5999984741,104.0,0.02397746204407336,0.0,1227874725.0,2013-06-11T23:59:59.999Z,Bitcoin,0.0036128183099733238
77,109.0,111.7870025635,106.7340011597,-0.006887052245096781,0.0,1219969852.5,2013-06-12T23:59:59.999Z,Bitcoin,0.026863464846658875
79,108.7760009766,110.3000030518,100.5299987793,-0.038372644173344184,0.0,1173637400.0,2013-06-13T23:59:59.999Z,Bitcoin,-0.007094078124789201
81,103.9489974976,104.6999969482,98.0,-0.038664451012500045,0.0,1128709292.08,2013-06-14T23:59:59.999Z,Bitcoin,-0.02797471581031367
83,100.0,103.6999969482,98.0,9.202991898660251e-05,0.0,1129245603.78,2013-06-15T23:59:59.999Z,Bitcoin,-0.02564835508895254
85,99.8000030518,101.5999984741,98.9466018677,-0.004781529173693011,0.0,1124306271.75,2013-06-16T23:59:59.999Z,Bitcoin,-0.014451316755735485
87,99.9000015259,102.2099990845,99.0,0.022007785800290947,0.0,1149418485.0,2013-06-17T23:59:59.999Z,Bitcoin,0.005772762181861513
89,101.9499969482,111.111000061,101.0329971313,0.056047244333775614,0.0,1214216070.0,2013-06-18T23:59:59.999Z,Bitcoin,0.024424500320124515
91,107.0500030518,110.2249984741,105.7549972534,0.007914324599846756,0.0,1224193837.5,2013-06-19T23:59:59.999Z,Bitcoin,0.028656451577971104
92,108.2509994507,114.3000030518,107.5,0.017551977144572684,0.0,1246104920.0,2013-06-20T23:59:59.999Z,Bitcoin,0.027171182026065017
95,111.2900009155,114.9899978638,107.6849975586,-0.005901057802047749,0.0,1239214237.5,2013-06-21T23:59:59.999Z,Bitcoin,0.006521747980790564
97,109.5,109.9560012817,107.513999939,-0.0109588762392695,0.0,1226110327.5,2013-06-22T23:59:59.999Z,Bitcoin,0.00023068103441847843
99,108.1999969482,108.8000030518,106.2340011597,-0.006463569325710683,0.0,1218626490.0,2013-06-23T23:59:59.999Z,Bitcoin,-0.0077745011223426435
101,107.9000015259,108.3339996338,100.9800033569,-0.04519515828404541,0.0,1163935725.67,2013-06-24T23:59:59.999Z,Bitcoin,-0.020872534616341865
102,102.0899963379,106.4700012207,101.0100021362,0.011806821712384563,0.0,1178086140.0,2013-06-25T23:59:59.999Z,Bitcoin,-0.013283968632457177
105,103.3290023804,105.4889984131,102.7919998169,0.0004810298534680957,0.0,1179105200.0,2013-06-26T23:59:59.999Z,Bitcoin,-0.010969102239397585
107,104.0,104.0,101.0999984741,-0.02464426480769233,0.0,1150468022.9,2013-06-27T23:59:59.999Z,Bitcoin,-0.004118804413946557
108,101.7369995117,101.7369995117,92.3330001831,-0.06691637427550068,0.0,1073887456.97,2013-06-28T23:59:59.999Z,Bitcoin,-0.030359869743241636
110,94.6600036621,99.9899978638,93.0,0.0036429558284585273,0.0,1078198523.95,2013-06-29T23:59:59.999Z,Bitcoin,-0.029305894418244827
113,94.9990005493,98.1222991943,94.2222976685,0.017053656662450623,0.0,1096957771.35,2013-06-30T23:59:59.999Z,Bitcoin,-0.01540658726153051
114,97.5100021362,97.6649017334,86.297203064,-0.08864135117027505,0.0,1000065296.25,2013-07-01T23:59:59.999Z,Bitcoin,-0.0226482462264553
117,88.0500030518,92.3000030518,87.5100021362,0.023668365263700863,0.0,1024082227.85,2013-07-02T23:59:59.999Z,Bitcoin,-0.015973109748041187
119,90.4049987793,90.9812011719,76.9792022705,-0.13983628298610562,0.0,881233115.5,2013-07-03T23:59:59.999Z,Bitcoin,-0.06826975629755994
120,78.8899993896,83.1050033569,72.0,0.03864057629522155,0.0,915618608.9,2013-07-04T23:59:59.999Z,Bitcoin,-0.025842447142394403
122,79.9899978638,80.0,65.5260009766,-0.15019785539588715,0.0,778411178.875,2013-07-05T23:59:59.999Z,Bitcoin,-0.08379785402892374
125,68.5049972534,75.0,66.8199996948,0.026980436122311824,0.0,799741618.54,2013-07-06T23:59:59.999Z,Bitcoin,-0.02819228099278459
127,68.7490005493,74.5610961914,66.6200027466,0.06095564771726458,0.0,848838978.923,2013-07-07T23:59:59.999Z,Bitcoin,-0.02075392385210358
128,76.5,80.0,72.5999984741,0.02621880241515928,0.0,871457940.1,2013-07-08T23:59:59.999Z,Bitcoin,0.03805162875157856
131,76.0,78.3000030518,72.5199966431,0.002326329218697243,0.0,873841849.25,2013-07-09T23:59:59.999Z,Bitcoin,0.02983359311704037
133,76.7200012207,87.0,76.1999969482,0.1312488833554406,0.0,988957719.0,2013-07-10T23:59:59.999Z,Bitcoin,0.05326467166309904
134,88.0,90.2799987793,85.0799026489,0.02558784193221819,0.0,1014650062.5,2013-07-11T23:59:59.999Z,Bitcoin,0.05305435150211868
137,88.9789962769,104.0,88.1660003662,0.05186444715212679,0.0,1067634684.43,2013-07-12T23:59:59.999Z,Bitcoin,0.06956705747992853
138,93.9898986816,98.25,88.0622024536,0.04849624676062003,0.0,1119796119.51,2013-07-13T23:59:59.999Z,Bitcoin,0.041982845281655
140,98.6999969482,98.6999969482,92.8600006104,-0.03508067998926323,0.0,1080917760.48,2013-07-14T23:59:59.999Z,Bitcoin,0.021760004641161197
143,93.6050033569,101.9000015259,93.1100006104,0.039168334087640755,0.0,1123658943.86,2013-07-15T23:59:59.999Z,Bitcoin,0.017527966952999186
145,98.890296936,99.8622970581,96.1416015625,-0.009648373239692143,0.0,1113217032.45,2013-07-16T23:59:59.999Z,Bitcoin,-0.0018535730471048728
146,96.7099990845,99.9700012207,96.1800003052,0.010766478945882119,0.0,1125658000.0,2013-07-17T23:59:59.999Z,Bitcoin,0.013428813264610243
148,98.5,98.8000030518,86.1999969482,-0.08040607278071066,0.0,1035512824.5,2013-07-18T23:59:59.999Z,Bitcoin,-0.026429322358173562
151,90.068901062,95.2001037598,87.8000030518,0.017553503043252094,0.0,1054083771.0,2013-07-19T23:59:59.999Z,Bitcoin,-0.017362030263858814
152,92.0,93.0999984741,89.2711029053,-0.030160569082423927,0.0,1022707664.6,2013-07-20T23:59:59.999Z,Bitcoin,-0.031004379606627497
154,89.8214035034,91.9499969482,88.0,0.015294789698680589,0.0,1038798980.07,2013-07-21T23:59:59.999Z,Bitcoin,0.0008959078865029187
156,91.9980010986,91.9980010986,90.0754013062,0.009395379405276572,0.0,1048939080.5,2013-07-22T23:59:59.999Z,Bitcoin,-0.0018234666594889222
159,91.5999984741,96.8192977905,91.5999984741,0.04310120686159835,0.0,1094484057.67,2013-07-23T23:59:59.999Z,Bitcoin,0.022597125321851836
160,95.5585021973,95.9899978638,93.0,-0.010972336704641483,0.0,1082848325.0,2013-07-24T23:59:59.999Z,Bitcoin,0.01384141652074448
163,94.5049972534,97.3300018311,93.8656997681,0.025288322248217865,0.0,1110587857.5,2013-07-25T23:59:59.999Z,Bitcoin,0.019139064135058243
165,96.9499969482,97.4691009521,96.0,-0.009079451757953105,0.0,1100902799.57,2013-07-26T23:59:59.999Z,Bitcoin,0.0017455112618744255
166,96.0201034546,96.9950027466,93.0,-0.019831298725797475,0.0,1079491696.8,2013-07-27T23:59:59.999Z,Bitcoin,-0.001207476078510905
168,94.4000015259,100.577003479,94.0,0.05992604393016476,0.0,1144602837.9,2013-07-28T23:59:59.999Z,Bitcoin,0.010338431148804728
171,98.5999984741,102.5,98.4550018311,0.014475322705493454,0.0,1161619140.0,2013-07-29T23:59:59.999Z,Bitcoin,0.018190022636620246
172,101.4889984131,107.9899978638,100.4700012207,0.06709487273083137,0.0,1240092366.0,2013-07-30T23:59:59.999Z,Bitcoin,0.04716541312216319
175,107.9499969482,111.34400177,103.8799972534,-0.017594236165245025,0.0,1218777833.5,2013-07-31T23:59:59.999Z,Bitcoin,0.0213253197570266
177,106.2129974365,108.0,103.0110015869,-0.01970022066211874,0.0,1195225200.0,2013-08-01T23:59:59.999Z,Bitcoin,0.009933471967822535
178,104.8560028076,108.0,101.2109985352,0.004817302410576874,0.0,1201487184.88,2013-08-02T23:59:59.999Z,Bitcoin,-0.010825718138928964
180,104.5009994507,105.7799987793,102.0019989014,-0.0047463871150245085,0.0,1196226508.12,2013-08-03T23:59:59.999Z,Bitcoin,-0.006543101788855458
182,104.9499969482,105.9499969482,103.5230026245,0.010951396270170388,0.0,1209797378.4,2013-08-04T23:59:59.999Z,Bitcoin,0.0036741038552409178
185,105.1200027466,107.7699966431,105.0,0.010233623003042869,0.0,1222677176.0,2013-08-05T23:59:59.999Z,Bitcoin,0.005479544052729583
189,106.7200012207,107.3820037842,105.5569992065,0.00498963258528673,0.0,1229098150.0,2013-08-06T23:59:59.999Z,Bitcoin,0.008724883952833329
193,106.75,106.75,106.75,0.0,0.0,1229098150.0,2013-08-07T23:59:59.999Z,Bitcoin,0.005074418529443199
196,106.75,106.75,101.2600021362,-0.03512880562060905,0.0,1187105900.0,2013-08-08T23:59:59.999Z,Bitcoin,-0.010046391011774106
198,103.0699996948,105.75,101.9349975586,-0.0019417179436891363,0.0,1185307130.0,2013-08-09T23:59:59.999Z,Bitcoin,-0.012356841188099396
202,102.8000030518,103.9000015259,102.4100036621,0.0019454955473028335,0.0,1188153925.0,2013-08-10T23:59:59.999Z,Bitcoin,-0.011708342672331784
203,103.0,105.1900024414,102.7549972534,0.01941747572815533,0.0,1211789250.0,2013-08-11T23:59:59.999Z,Bitcoin,0.006473751110589676
206,105.0,108.0,103.5,0.015580967494285503,0.0,1231248580.9,2013-08-12T23:59:59.999Z,Bitcoin,0.012314646256581222
210,106.9899978638,109.3499984741,104.6500015259,0.022168858339775,0.0,1259042650.0,2013-08-13T23:59:59.999Z,Bitcoin,0.019055767187405277
212,109.5550003052,114.9950027466,108.0009994507,0.032678866605504675,0.0,1300656724.05,2013-08-14T23:59:59.999Z,Bitcoin,0.023476230813188392
215,112.56199646,113.2450027466,109.0,-0.022849617784755583,0.0,1271404657.25,2013-08-15T23:59:59.999Z,Bitcoin,0.010666035720174697
219,109.9950027466,112.3000030518,108.516998291,-0.00905531945853233,0.0,1260352119.0,2013-08-16T23:59:59.999Z,Bitcoin,0.0002579764540722544
221,108.9940032959,113.75,108.2249984741,0.041341693743159436,0.0,1312996375.0,2013-08-17T23:59:59.999Z,Bitcoin,0.0031455854999571744
225,112.75,114.68800354,112.0,0.0,0.0,1313544012.5,2013-08-18T23:59:59.999Z,Bitcoin,0.010762124761542369
227,113.3799972534,123.06199646,111.7710037231,0.048458149779735615,0.0,1377725475.0,2013-08-19T23:59:59.999Z,Bitcoin,0.02993328117429835
230,119.0,123.0110015869,117.5080032349,0.01852942715210082,0.0,1403829641.38,2013-08-20T23:59:59.999Z,Bitcoin,0.022329192310612145
233,121.2099990845,124.9140014648,119.6819992065,0.017284775290209442,0.0,1428698677.5,2013-08-21T23:59:59.999Z,Bitcoin,0.02809078407401529
236,123.3000030518,123.5,120.5999984741,-0.01743715711829108,0.0,1404437432.5,2013-08-22T23:59:59.999Z,Bitcoin,0.00612568177467306
239,122.0,122.0,118.4440002441,-0.021865472900003957,0.0,1374309422.45,2013-08-23T23:59:59.999Z,Bitcoin,-0.007339284909361865
243,118.5100021362,121.3899993896,118.0199966431,0.013029415155627833,0.0,1392768092.25,2013-08-24T23:59:59.999Z,Bitcoin,-0.008757738287555735
247,119.6029968262,122.9869995117,119.1699981689,0.017210228860957688,0.0,1417198896.58,2013-08-25T23:59:59.999Z,Bitcoin,0.0027913903721938547
249,122.111000061,122.7549972534,119.9300003052,-0.01682895319892086,0.0,1393847158.6,2013-08-26T23:59:59.999Z,Bitcoin,0.004470230272554887
251,120.0699996948,127.2399978638,120.0699996948,0.0536749538315624,0.0,1469193137.5,2013-08-27T23:59:59.999Z,Bitcoin,0.018018743164533075
255,126.4800033569,127.3199996948,122.6200027466,-0.030671915046640352,0.0,1424675797.5,2013-08-28T23:59:59.999Z,Bitcoin,0.0020580285286670628
257,122.6200027466,123.6999969482,122.2099990845,-0.0018757409219384291,0.0,1422584866.25,2013-08-29T23:59:59.999Z,Bitcoin,0.007042432620994539
260,122.3499984741,135.75,120.9899978638,0.09069373444692741,0.0,1552288465.0,2013-08-30T23:59:59.999Z,Bitcoin,0.019382026159449544
263,133.0899963379,140.8899993896,132.7200012207,0.013933631985615369,0.0,1574672051.25,2013-08-31T23:59:59.999Z,Bitcoin,0.03425054183686812
267,135.1399993896,145.8099975586,134.8099975586,0.022090802361055095,0.0,1610215347.0,2013-09-01T23:59:59.999Z,Bitcoin,0.04223938959786596
271,138.6300048828,146.5,134.8899993896,-0.01799906245709393,0.0,1581969853.75,2013-09-02T23:59:59.999Z,Bitcoin,0.006008457296525512
273,135.6100006104,138.3399963379,133.0,0.0067721614108655626,0.0,1593346565.25,2013-09-03T23:59:59.999Z,Bitcoin,0.0036213004382755765
276,136.5299987793,144.5,123.6100006104,-0.0733348402089411,0.0,1477012117.5,2013-09-04T23:59:59.999Z,Bitcoin,-0.028187247085056488
278,126.7600021362,131.4400024414,121.8300018311,-0.0024459331215481717,0.0,1473965190.5,2013-09-05T23:59:59.999Z,Bitcoin,-0.023002870639874568
283,126.4899978638,127.3399963379,119.1500015259,-0.05758126047398726,0.0,1389646450.0,2013-09-06T23:59:59.999Z,Bitcoin,-0.044454011268158844
284,118.8899993896,125.9400024414,118.4599990845,0.04196391049909587,0.0,1448411493.75,2013-09-07T23:59:59.999Z,Bitcoin,-0.006021094365479855
288,124.1299972534,124.7200012207,120.4899978638,-0.020056365954055466,0.0,1419836071.5,2013-09-08T23:59:59.999Z,Bitcoin,-0.011891238642982286
292,121.8600006104,129.0599975586,119.75,0.044796948744444176,0.0,1484085516.0,2013-09-09T23:59:59.999Z,Bitcoin,0.02223483109649486
294,127.2699966431,129.7400054932,125.9000015259,-0.009440617909979188,0.0,1470679164.0,2013-09-10T23:59:59.999Z,Bitcoin,0.005099988293469841
297,125.8899993896,137.8300018311,123.2699966431,0.0741799385771238,0.0,1580450350.0,2013-09-11T23:59:59.999Z,Bitcoin,0.036512089803862925
300,135.5500030518,136.0800018311,131.8099975586,-0.01567464042292055,0.0,1556386219.25,2013-09-12T23:59:59.999Z,Bitcoin,0.01635489341474135
304,132.8300018311,137.5800018311,132.2700042725,0.013896122413040057,0.0,1578699084.0,2013-09-13T23:59:59.999Z,Bitcoin,0.02413380685574777
306,135.0099945068,135.8500061035,128.8699951172,-0.04267294924522291,0.0,1512038755.5,2013-09-14T23:59:59.999Z,Bitcoin,-0.014817155751701136
309,129.3999938965,131.4400024414,128.2599945068,0.008899503835601008,0.0,1526085146.0,2013-09-15T23:59:59.999Z,Bitcoin,-0.0066257743321939495
311,130.8600006104,132.7200012207,129.7700042725,0.010355190258973135,0.0,1542395098.0,2013-09-16T23:59:59.999Z,Bitcoin,-0.0078060850502162564
314,131.5899963379,132.7599945068,124.8899993896,-0.00045549315247483957,0.0,1542278406.0,2013-09-17T23:59:59.999Z,Bitcoin,0.006266400314033101
318,131.7100067139,133.1999969482,130.5399932861,-0.0014431295466740268,0.0,1540598327.5,2013-09-18T23:59:59.999Z,Bitcoin,0.0028188558532747563
321,131.3699951172,131.7700042725,128.4499969482,-0.013843517968367025,0.0,1519883708.75,2013-09-19T23:59:59.999Z,Bitcoin,-0.0052473802225052974
323,129.6999969482,135.6199951172,126.6800003052,-0.020131069061858686,0.0,1489921944.0,2013-09-20T23:59:59.999Z,Bitcoin,-0.011805905525633245
327,126.9499969482,128.6100006104,126.2399978638,0.0030698944182108168,0.0,1495101146.75,2013-09-21T23:59:59.999Z,Bitcoin,-0.010301564204004965
329,127.8700027466,133.9400024414,126.5899963379,0.013262142415070288,0.0,1515584736.0,2013-09-22T23:59:59.999Z,Bitcoin,-0.001266344076192527
334,128.9799957275,132.7250061035,125.6600036621,-0.024550792200097704,0.0,1479037147.5,2013-09-23T23:59:59.999Z,Bitcoin,-0.0027395851222722
337,126.0500030518,127.4599990845,125.3899993896,0.010321580653429141,0.0,1494974356.25,2013-09-24T23:59:59.999Z,Bitcoin,-0.00032235637719942495
340,127.3799972534,129.6900024414,127.3300018311,0.007622799376817202,0.0,1507033770.0,2013-09-25T23:59:59.999Z,Bitcoin,-0.0022021373899504537
341,128.2100067139,134.9340057373,127.3199996948,0.0012478837979776891,0.0,1509434269.0,2013-09-26T23:59:59.999Z,Bitcoin,0.006397421276074677
344,128.9400024414,134.7400054932,128.4900054932,0.04206257743509001,0.0,1573520360.0,2013-09-27T23:59:59.999Z,Bitcoin,0.0169777535366283
348,133.7700042725,135.6300048828,132.5599975586,0.007474958955932642,0.0,1585878761.5,2013-09-28T23:59:59.999Z,Bitcoin,0.016928473396333448
352,134.8999938965,140.6100006104,134.7100067139,0.018993898069341597,0.0,1616584504.5,2013-09-29T23:59:59.999Z,Bitcoin,0.022843811486788084
355,137.1499938965,138.3500061035,130.2700042725,-0.03160038192532233,0.0,1566038425.0,2013-09-30T23:59:59.999Z,Bitcoin,-0.00171050830001603
356,132.6799926758,134.6300048828,131.5500030518,-0.0061654686030074846,0.0,1557001092.0,2013-10-01T23:59:59.999Z,Bitcoin,-0.006257317486329406
361,132.0500030518,133.5899963379,102.25,-0.13655618416223936,0.0,1344930746.0,2013-10-02T23:59:59.999Z,Bitcoin,-0.05810734489685639
362,114.4499969482,123.6299972534,111.8199996948,0.08323841433998624,0.0,1457492614.5,2013-10-03T23:59:59.999Z,Bitcoin,-0.019827746141753533
366,123.4100036621,130.0899963379,123.4100036621,0.043516924475641705,0.0,1521498786.5,2013-10-04T23:59:59.999Z,Bitcoin,-0.0032669484488704694
368,128.6300048828,130.4400024414,128.0299987793,-0.0035655489852436384,0.0,1516777518.75,2013-10-05T23:59:59.999Z,Bitcoin,0.04106326327679477
373,128.3600006104,129.6600036621,126.1500015259,0.003500559607289011,0.0,1522686975.0,2013-10-06T23:59:59.999Z,Bitcoin,0.014483978365895692
375,129.4299926758,130.2700042725,126.3600006104,-0.015968973322480595,0.0,1498859917.5,2013-10-07T23:59:59.999Z,Bitcoin,-0.0053446542334784075
377,126.7399978638,127.4700012207,124.7099990845,-0.007405092353247267,0.0,1488277350.0,2013-10-08T23:59:59.999Z,Bitcoin,-0.00662450202281295
382,125.8499984741,131.75,125.5800018311,0.0372222415984127,0.0,1544249376.25,2013-10-09T23:59:59.999Z,Bitcoin,0.004616058640894945
384,130.6699981689,131.5,129.2599945068,-0.0007652161728654017,0.0,1543701125.25,2013-10-10T23:59:59.999Z,Bitcoin,0.009683977690766676
386,130.75,131.8099975586,129.6399993896,0.0023738231663463782,0.0,1547971040.0,2013-10-11T23:59:59.999Z,Bitcoin,0.012943616197297891
391,130.8999938965,135.6600036621,130.5599975586,0.03277317604989349,0.0,1599426130.5,2013-10-12T23:59:59.999Z,Bitcoin,0.01146059434779149
393,135.1900024414,138.6600036621,134.5500030518,0.021747188315011545,0.0,1634968838.5,2013-10-13T23:59:59.999Z,Bitcoin,0.018964729177083806
396,139.2700042725,144.1199951172,138.8999938965,0.017302536054551343,0.0,1664129178.0,2013-10-14T23:59:59.999Z,Bitcoin,0.02394096680648546
400,140.7700042725,145.3899993896,139.1300048828,0.033589532288561985,0.0,1720981439.0,2013-10-15T23:59:59.999Z,Bitcoin,0.02421308555270829
403,145.6499938965,152.2299957275,142.4299926758,-0.018521084685072853,0.0,1689851847.5,2013-10-16T23:59:59.999Z,Bitcoin,0.010790327886013492
405,142.4100036621,147.4199981689,142.4100036621,0.025955783016402334,0.0,1734327562.5,2013-10-17T23:59:59.999Z,Bitcoin,0.013674743539963822
408,146.3699951172,155.9600067139,145.5700073242,0.06639320830017081,0.0,1850219763.0,2013-10-18T23:59:59.999Z,Bitcoin,0.0246093022105001
410,155.9100036621,177.4799957275,155.6999969482,0.10553982268797268,0.0,2046457290.5,2013-10-19T23:59:59.999Z,Bitcoin,0.06596293800151527
415,171.6600036621,174.9100036621,168.9499969482,0.0127015570395419,0.0,2073319140.0,2013-10-20T23:59:59.999Z,Bitcoin,0.06154486267589513
417,174.8000030518,184.8200073242,174.8000030518,0.04352560607600919,0.0,2164518142.5,2013-10-21T23:59:59.999Z,Bitcoin,0.053922328601174595
421,182.6499938965,196.2700042725,182.6499938965,0.0633883286719561,0.0,2302910260.0,2013-10-22T23:59:59.999Z,Bitcoin,0.03987183059583573
422,193.3600006104,213.6199951172,192.3800048828,0.10249794164658188,0.0,2540139398.5,2013-10-23T23:59:59.999Z,Bitcoin,0.0698039587981824
425,214.3000030518,217.4199981689,168.5200042725,-0.07204381491187872,0.0,2358198593.25,2013-10-24T23:59:59.999Z,Bitcoin,0.03128081846888642
429,197.6900024414,198.8699951172,168.5,-0.05821517194584247,0.0,2222012383.5,2013-10-25T23:59:59.999Z,Bitcoin,-0.009253681737046437
431,187.4499969482,188.4100036621,175.75,-0.05019012799113942,0.0,2111296044.0,2013-10-26T23:59:59.999Z,Bitcoin,-0.06014970494962021
436,176.6000061035,196.4400024414,176.6000061035,0.10782762422427772,0.0,2339831217.0,2013-10-27T23:59:59.999Z,Bitcoin,-0.00019255857090139106
439,196.2100067139,198.6199951172,192.0599975586,0.010741196213482018,0.0,2365837416.25,2013-10-28T23:59:59.999Z,Bitcoin,0.02279289748220677
441,198.5500030518,204.7899932861,198.5500030518,0.029413227136926512,0.0,2436241934.25,2013-10-29T23:59:59.999Z,Bitcoin,0.049327349191562085
445,204.3899993896,209.1600036621,199.9700012207,-0.02162531524096145,0.0,2384492272.5,2013-10-30T23:59:59.999Z,Bitcoin,0.006176369369815693
447,199.8300018311,205.1799926758,198.8500061035,0.02015301672600489,0.0,2433658800.0,2013-10-31T23:59:59.999Z,Bitcoin,0.009313642873989983
449,203.8999938965,206.6499938965,202.1300048828,0.010686238606862686,0.0,2460742836.5,2013-11-01T23:59:59.999Z,Bitcoin,0.0030713133639687085
452,205.8099975586,207.7599945068,201.6499938965,0.0001940466889185366,0.0,2462261644.5,2013-11-02T23:59:59.999Z,Bitcoin,0.010344434007262038
455,205.9900054932,215.0500030518,203.9900054932,0.042818357961553755,0.0,2568713111.25,2013-11-03T23:59:59.999Z,Bitcoin,0.017899547752444993
460,214.6600036621,231.0099945068,213.9400024414,0.06533365660225421,0.0,2737659087.5,2013-11-04T23:59:59.999Z,Bitcoin,0.03611535375090883
